,x,y,total,totalerr
0,-0.20000000000000018,-0.0019999999999988916,1876951.5042693163,220.19633428870978
1,-0.20000000000000018,0.0,1881422.2711506868,224.12316991172437
2,-0.20000000000000018,0.0019999999999988916,1880102.4213408597,222.82081734003415
3,-0.1980000000000004,0.0019999999999988916,1878059.8693242036,223.98342119137197
4,-0.1980000000000004,0.0,1878254.9024343907,222.96877159381657
5,-0.1980000000000004,-0.0019999999999988916,1877333.7417188222,223.20325680627272
6,-0.19599999999999973,-0.0019999999999988916,1875308.3111858428,220.37092467749753
7,-0.19599999999999973,0.0,1876558.7107354277,221.8963943342439
8,-0.19599999999999973,0.0019999999999988916,1874589.9616734702,223.09240404065676
9,-0.19399999999999995,0.0019999999999988916,1880408.4597155764,222.76986843136388
10,-0.19399999999999995,0.0,1879240.2277716899,224.01623634280344
11,-0.19399999999999995,-0.0019999999999988916,1876861.3600224727,222.14609816203833
12,-0.19200000000000017,-0.0019999999999988916,1877701.0331252855,223.7090092863508
13,-0.19200000000000017,0.0,1879775.206571429,223.2383760887669
14,-0.19200000000000017,0.0019999999999988916,1879649.0546439914,223.24197036663995
15,-0.1900000000000004,0.0019999999999988916,1877997.819002278,223.7252791277498
16,-0.1900000000000004,0.0,1880472.0329889143,220.79270839964676
17,-0.1900000000000004,-0.0019999999999988916,1879548.9937303378,222.2468899228237
18,-0.18799999999999972,-0.0019999999999988916,1880958.1287972666,223.783060730878
19,-0.18799999999999972,0.0,1877821.9698735892,222.69351891560163
20,-0.18799999999999972,0.0019999999999988916,1879267.9984899787,221.21376222402733
21,-0.18599999999999994,0.0019999999999988916,1876217.014486487,222.36694625288555
22,-0.18599999999999994,0.0,1877610.2882505697,223.66906253420714
23,-0.18599999999999994,-0.0019999999999988916,1874758.5868888889,220.79986952058277
24,-0.18400000000000016,-0.0019999999999988916,1878305.6942895923,222.90734101252846
25,-0.18400000000000016,0.0,1876697.768970654,222.61270145758866
26,-0.18400000000000016,0.0019999999999988916,1876626.3129887127,222.58379358015418
27,-0.18200000000000038,0.0019999999999988916,1873828.8995596333,224.27138868384034
28,-0.18200000000000038,0.0,1873547.8635855846,222.25168978087942
29,-0.18200000000000038,-0.0019999999999988916,1877033.6779999994,223.3786194667247
30,-0.17999999999999972,-0.0019999999999988916,1873872.0122342345,222.24032369404338
31,-0.17999999999999972,0.0,1875228.514961452,223.08135338078012
32,-0.17999999999999972,0.0019999999999988916,1872180.234818184,223.21482022780174
33,-0.17799999999999994,0.0019999999999988916,1869888.757683975,222.3385861275093
34,-0.17799999999999994,0.0,1873157.3420449472,221.98356974359785
35,-0.17799999999999994,-0.0019999999999988916,1872536.157775284,221.95611229561112
36,-0.17600000000000016,-0.0019999999999988916,1874651.6891617344,223.54163804113892
37,-0.17600000000000016,0.0,1870733.5869887674,221.89004347717264
38,-0.17600000000000016,0.0019999999999988916,1869725.2300547976,223.5979832905412
39,-0.17400000000000038,0.0019999999999988916,1869915.1196856517,223.3425201555269
40,-0.17400000000000038,0.0,1872169.4514234255,222.16736163559375
41,-0.17400000000000038,-0.0019999999999988916,1870646.1174077468,223.38110442864095
42,-0.1719999999999997,-0.0019999999999988916,1869073.3516607166,221.05697348574174
43,-0.1719999999999997,0.0,1868111.7938371066,222.5476467618175
44,-0.1719999999999997,0.0019999999999988916,1867162.4629315087,223.503305065939
45,-0.16999999999999993,0.0019999999999988916,1866884.3843348436,222.47561723443977
46,-0.16999999999999993,0.0,1868194.25085068,222.5160936109586
47,-0.16999999999999993,-0.0019999999999988916,1869788.2234545473,223.05447928211385
48,-0.16800000000000015,-0.0019999999999988916,1868415.034696429,221.05710347424093
49,-0.16800000000000015,0.0,1868699.0695717542,223.30478012294589
50,-0.16800000000000015,0.0019999999999988916,1867565.727771691,223.4559212495473
51,-0.16600000000000037,0.0019999999999988916,1866873.649331829,222.1921438360384
52,-0.16600000000000037,0.0,1864535.8252972981,221.89648738973585
53,-0.16600000000000037,-0.0019999999999988916,1868294.4557041938,219.79428096461444
54,-0.1639999999999997,-0.0019999999999988916,1869877.6541061944,220.08393441024523
55,-0.1639999999999997,0.0,1866521.9021534994,222.17564766820522
56,-0.1639999999999997,0.0019999999999988916,1867630.2509729743,221.96699755470263
57,-0.16199999999999992,0.0019999999999988916,1868986.625682121,219.7824376057251
58,-0.16199999999999992,0.0,1867975.3104384805,221.23608199067274
59,-0.16199999999999992,-0.0019999999999988916,1865895.1922538977,220.68060297573265
60,-0.16000000000000014,-0.0019999999999988916,1868908.661295195,223.82055249096297
61,-0.16000000000000014,0.0,1864694.1771130837,220.14928140000833
62,-0.16000000000000014,0.0019999999999988916,1866206.094742083,222.44176128061213
63,-0.15800000000000036,0.0019999999999988916,1865970.0566516863,221.63272374630836
64,-0.15800000000000036,0.0,1863786.948068028,222.53945680395674
65,-0.15800000000000036,-0.0019999999999988916,1863356.1761900457,222.26859246205257
66,-0.1559999999999997,-0.0019999999999988916,1862803.807147983,221.2867750614211
67,-0.1559999999999997,0.0,1863812.2835928418,221.05105791353418
68,-0.1559999999999997,0.0019999999999988916,1863152.2430112874,222.03162557948983
69,-0.15399999999999991,0.0019999999999988916,1861676.0103008861,219.73411024706675
70,-0.15399999999999991,0.0,1860706.7167755114,222.41633495348194
71,-0.15399999999999991,-0.0019999999999988916,1864293.5661548998,223.05641760172446
72,-0.15200000000000014,-0.0019999999999988916,1864607.3353033722,221.55453810241102
73,-0.15200000000000014,0.0,1864227.0620909107,222.7735912619206
74,-0.15200000000000014,0.0019999999999988916,1864267.8047260584,220.5595618478798
75,-0.15000000000000036,0.0019999999999988916,1861167.0409213495,221.4086502810694
76,-0.15000000000000036,0.0,1864150.8607740512,221.02121354668304
77,-0.15000000000000036,-0.0019999999999988916,1863534.4728775069,220.479740155082
78,-0.1479999999999997,-0.0019999999999988916,1865246.6864821438,220.85010859237744
79,-0.1479999999999997,0.0,1863084.9743470324,223.26726014684337
80,-0.1479999999999997,0.0019999999999988916,1863808.27230524,223.05588396245594
81,-0.1459999999999999,0.0019999999999988916,1864935.5013560099,222.5713417575488
82,-0.1459999999999999,0.0,1864148.6290158017,222.03930527863716
