,x,y,total,totalerr
0,-0.20000000000000018,-0.0019999999999988916,1766469.1246666687,215.45392510897423
1,-0.20000000000000018,0.0,1766967.206251123,216.4516689242937
2,-0.20000000000000018,0.0019999999999988916,1768091.2476629233,216.74042929094048
3,-0.1980000000000004,0.0019999999999988916,1771286.0183628136,217.8366070855724
4,-0.1980000000000004,0.0,1767276.7346210065,218.41211593884864
5,-0.1980000000000004,-0.0019999999999988916,1768917.109065761,217.72066122305847
6,-0.19599999999999973,-0.0019999999999988916,1769311.0723820238,216.8001028152019
7,-0.19599999999999973,0.0,1769623.330338531,215.84212437528114
8,-0.19599999999999973,0.0019999999999988916,1769388.262581499,214.63618669055776
9,-0.19399999999999995,0.0019999999999988916,1766081.7213106584,217.647517879297
10,-0.19399999999999995,0.0,1767317.9035707763,218.4521057043321
11,-0.19399999999999995,-0.0019999999999988916,1766535.7531693005,217.1824550763658
12,-0.19200000000000017,-0.0019999999999988916,1764550.9811602712,217.0915402717268
13,-0.19200000000000017,0.0,1765918.9024444444,215.46114241381625
14,-0.19200000000000017,0.0019999999999988916,1765038.8208893912,217.11674564945895
15,-0.1900000000000004,0.0019999999999988916,1771657.6310066816,215.89982404360163
16,-0.1900000000000004,0.0,1767404.3888597281,217.4789227777868
17,-0.1900000000000004,-0.0019999999999988916,1767177.2958571438,216.01585220562868
18,-0.18799999999999972,-0.0019999999999988916,1768212.0515426015,216.5174117085335
19,-0.18799999999999972,0.0,1768789.8757272735,218.03137039828644
20,-0.18799999999999972,0.0019999999999988916,1767924.9117868487,217.72696254270465
21,-0.18599999999999994,0.0019999999999988916,1770711.9360135447,217.36677463477238
22,-0.18599999999999994,0.0,1770868.9389195407,219.3403586215678
23,-0.18599999999999994,-0.0019999999999988916,1769063.0722477876,215.05158252643184
24,-0.18400000000000016,-0.0019999999999988916,1769593.5205968102,218.32487181383274
25,-0.18400000000000016,0.0,1767405.4013183855,216.50076208975537
26,-0.18400000000000016,0.0019999999999988916,1769374.1067981855,217.7976846133862
27,-0.18200000000000038,0.0019999999999988916,1770802.7336541028,215.42176208792694
28,-0.18200000000000038,0.0,1770474.8913786854,217.78229865835758
29,-0.18200000000000038,-0.0019999999999988916,1768857.4461715573,217.26489102560242
30,-0.17999999999999972,-0.0019999999999988916,1771921.0291312227,217.59150972490337
31,-0.17999999999999972,0.0,1771533.594742083,217.59758569255044
32,-0.17999999999999972,0.0019999999999988916,1770178.538089687,216.5836436500266
33,-0.17799999999999994,0.0019999999999988916,1771715.449264369,219.37956569399995
34,-0.17799999999999994,0.0,1772823.6944785563,217.42020798702856
35,-0.17799999999999994,-0.0019999999999988916,1770983.4172694092,218.59406499693634
36,-0.17600000000000016,-0.0019999999999988916,1771706.9295837139,217.64555508507445
37,-0.17600000000000016,0.0,1770090.4788928605,216.1200684314255
38,-0.17600000000000016,0.0019999999999988916,1769874.713123045,216.31789568901615
39,-0.17400000000000038,0.0019999999999988916,1768560.6367443968,216.5475463256711
40,-0.17400000000000038,0.0,1770572.211106578,217.8540198013697
41,-0.17400000000000038,-0.0019999999999988916,1770022.20976734,216.34271974995508
42,-0.1719999999999997,-0.0019999999999988916,1770153.479327435,215.1273061123939
43,-0.1719999999999997,0.0,1768519.9967500016,216.05092419847395
44,-0.1719999999999997,0.0019999999999988916,1770408.1935251162,218.59449974492324
45,-0.16999999999999993,0.0019999999999988916,1769330.1650246102,216.36502605925915
46,-0.16999999999999993,0.0,1767170.2013409627,218.72318942016992
47,-0.16999999999999993,-0.0019999999999988916,1767355.6912420103,218.4670144437454
48,-0.16800000000000015,-0.0019999999999988916,1767425.6899638833,217.24804796645518
49,-0.16800000000000015,0.0,1768778.2622342354,217.0672449634361
50,-0.16800000000000015,0.0019999999999988916,1771797.7047734568,218.90103151657016
51,-0.16600000000000037,0.0019999999999988916,1773449.3395212535,216.51451731646068
52,-0.16600000000000037,0.0,1770160.2027191021,216.88502249239994
53,-0.16600000000000037,-0.0019999999999988916,1770978.5077297308,217.16357585105823
54,-0.1639999999999997,-0.0019999999999988916,1771325.609435081,218.38963186221935
55,-0.1639999999999997,0.0,1768123.7287829993,216.29370387430984
56,-0.1639999999999997,0.0019999999999988916,1769845.7960586918,217.34916211644668
57,-0.16199999999999992,0.0019999999999988916,1770740.0617837845,217.10598714818892
58,-0.16199999999999992,0.0,1773338.2286726472,216.70591528121864
59,-0.16199999999999992,-0.0019999999999988916,1772959.543350879,214.3343995120851
60,-0.16000000000000014,-0.0019999999999988916,1770405.855272729,218.06408017628092
61,-0.16000000000000014,0.0,1770318.5382739736,218.60536806683317
62,-0.16000000000000014,0.0019999999999988916,1771190.3064738044,218.38410195176724
63,-0.15800000000000036,0.0019999999999988916,1772079.8231467274,217.445842911667
64,-0.15800000000000036,0.0,1768416.570325057,217.2975929534425
65,-0.15800000000000036,-0.0019999999999988916,1770749.0325454553,218.14274182737327
66,-0.1559999999999997,-0.0019999999999988916,1767539.3990045672,218.46666920515437
67,-0.1559999999999997,0.0,1766599.7245478851,215.73858292131683
68,-0.1559999999999997,0.0019999999999988916,1767506.1484545467,217.97810932073898
69,-0.15399999999999991,0.0019999999999988916,1763670.4237399113,216.33264869671024
70,-0.15399999999999991,0.0,1767248.2870090103,216.99740804680343
71,-0.15399999999999991,-0.0019999999999988916,1769891.337633029,219.10296443661778
72,-0.15200000000000014,-0.0019999999999988916,1768901.6607586225,219.28627574978887
73,-0.15200000000000014,0.0,1766521.3392472167,215.76497922072775
74,-0.15200000000000014,0.0019999999999988916,1764867.624153846,217.38719577780608
75,-0.15000000000000036,0.0019999999999988916,1767940.4942162167,217.06843806254747
76,-0.15000000000000036,0.0,1768838.6493318297,217.3075001673706
77,-0.15000000000000036,-0.0019999999999988916,1770391.9473002271,217.37037010550972
78,-0.1479999999999997,-0.0019999999999988916,1768187.9980000006,215.59853225875509
79,-0.1479999999999997,0.0,1769410.3793363033,215.91654701763198
80,-0.1479999999999997,0.0019999999999988916,1767784.3198502206,214.6400349017118
81,-0.1459999999999999,0.0019999999999988916,1765722.4286849317,218.44456115404466
82,-0.1459999999999999,0.0,1768034.6688685974,215.8491018993237
83,-0.1459999999999999,-0.0019999999999988916,1767916.5766425347,217.5511360328095
84,-0.14400000000000013,-0.0019999999999988916,1770714.0027191022,216.9043327317189
85,-0.14400000000000013,0.0,1767636.0874170403,216.56624397816017
86,-0.14400000000000013,0.0019999999999988916,1767158.1174077438,218.28588449611775
87,-0.14200000000000035,0.0019999999999988916,1767896.202444444,215.62512912742454
88,-0.14200000000000035,0.0,1768321.9269841975,217.3047765166057
89,-0.14200000000000035,-0.0019999999999988916,1767568.5387223475,217.28739299789265
90,-0.13999999999999968,-0.0019999999999988916,1769222.757545454,218.08144664937402
91,-0.13999999999999968,0.0,1766910.4499101122,216.7637044282243
92,-0.13999999999999968,0.0019999999999988916,1768668.2871324194,218.57450199289391
93,-0.1379999999999999,0.0019999999999988916,1769348.249783294,217.35669967272884
94,-0.1379999999999999,0.0,1766705.1711818161,218.02035719806725
95,-0.1379999999999999,-0.0019999999999988916,1769175.499603561,215.88780753901804
96,-0.13600000000000012,-0.0019999999999988916,1771627.6083964733,214.80613019308663
97,-0.13600000000000012,0.0,1770135.2746292115,216.90573815613064
98,-0.13600000000000012,0.0019999999999988916,1768734.7601029081,216.32954647955918
99,-0.13400000000000034,0.0019999999999988916,1768430.0171799543,218.29629935992972
100,-0.13400000000000034,0.0,1766744.446161435,216.4919038540024
101,-0.13400000000000034,-0.0019999999999988916,1768605.5847415726,216.82996982296024
102,-0.13199999999999967,-0.0019999999999988916,1770330.6854492098,217.38990464621963
103,-0.13199999999999967,0.0,1770825.5325454543,218.13082023106054
104,-0.13199999999999967,0.0019999999999988916,1770680.4544705884,217.63577134811607
105,-0.1299999999999999,0.0019999999999988916,1769886.8303917996,218.34359425817038
106,-0.1299999999999999,0.0,1766084.8831454145,216.2400044266595
107,-0.1299999999999999,-0.0019999999999988916,1770877.0702374433,218.6539194080786
108,-0.1280000000000001,-0.0019999999999988916,1771929.1748253969,217.96651993702235
109,-0.1280000000000001,0.0,1770639.7278861052,218.39436161252786
110,-0.1280000000000001,0.0019999999999988916,1768369.1761900447,217.58308073377947
111,-0.12600000000000033,0.0019999999999988916,1768773.681153152,217.0686666102537
112,-0.12600000000000033,0.0,1769906.4572873048,215.89708460920573
113,-0.12600000000000033,-0.0019999999999988916,1769370.497817767,218.362176591219
114,-0.12399999999999967,-0.0019999999999988916,1769706.748982142,216.12598815301067
115,-0.12399999999999967,0.0,1769192.5092072885,218.30636257623496
116,-0.12399999999999967,0.0019999999999988916,1770768.95473378,216.36492999587338
117,-0.12199999999999989,0.0019999999999988916,1770893.8471964293,216.1994206822896
118,-0.12199999999999989,0.0,1769503.0185345216,215.91270206241296
119,-0.12199999999999989,-0.0019999999999988916,1768878.7105842691,216.8576154302723
120,-0.1200000000000001,-0.0019999999999988916,1768847.4732595931,217.30348919381194
121,-0.1200000000000001,0.0,1768210.0274382029,216.76644761861033
122,-0.1200000000000001,0.0019999999999988916,1770904.848135748,217.64426420753375
123,-0.11800000000000033,0.0019999999999988916,1769805.3064738049,218.35109959543152
124,-0.11800000000000033,0.0,1771162.0092925183,217.87781178752167
125,-0.11800000000000033,-0.0019999999999988916,1766266.4192556054,216.48632285658545
126,-0.11599999999999966,-0.0019999999999988916,1767935.480702703,217.08628213323507
127,-0.11599999999999966,0.0,1769059.1280000014,218.07495613453673
128,-0.11599999999999966,0.0019999999999988916,1768230.92532143,216.11942319484828
129,-0.11399999999999988,0.0019999999999988916,1769934.784756758,217.16121808867376
130,-0.11399999999999988,0.0,1770332.8463371305,218.4127103316687
131,-0.11399999999999988,-0.0019999999999988916,1769570.1180900903,217.18292423062934
132,-0.1120000000000001,-0.0019999999999988916,1771613.7958970915,216.51524176425696
133,-0.1120000000000001,0.0,1770647.5420449441,216.95529287364803
134,-0.1120000000000001,0.0019999999999988916,1769304.2656404497,216.8558619571215
135,-0.11000000000000032,0.0019999999999988916,1771075.3267528345,217.96113395911132
136,-0.11000000000000032,0.0,1773225.3303385298,216.10346055762014
137,-0.11000000000000032,-0.0019999999999988916,1771020.7125372463,217.45191102050575
138,-0.10799999999999965,-0.0019999999999988916,1771620.5370090099,217.27003779502323
139,-0.10799999999999965,0.0,1770508.138801782,215.9713220750256
140,-0.10799999999999965,0.0019999999999988916,1766823.5540180998,217.51685699455294
141,-0.10599999999999987,0.0019999999999988916,1766255.6844587973,215.79956409368108
142,-0.10599999999999987,0.0,1772333.4446666664,217.98972491621285
143,-0.10599999999999987,-0.0019999999999988916,1772002.9275535713,216.27628312622713
144,-0.10400000000000009,-0.0019999999999988916,1774926.2177321434,216.37366286195058
145,-0.10400000000000009,0.0,1772740.8146132724,218.9693589901614
146,-0.10400000000000009,0.0019999999999988916,1768213.4816199096,217.54269453777704
147,-0.10200000000000031,0.0019999999999988916,1770440.737550562,216.86450963920234
148,-0.10200000000000031,0.0,1768589.750850679,217.53517602487182
149,-0.10200000000000031,-0.0019999999999988916,1769673.4149863014,218.63283557460935
150,-0.09999999999999964,-0.0019999999999988916,1769846.5241024494,215.90909967159635
151,-0.09999999999999964,0.0,1769062.913746606,217.56912979353666
152,-0.09999999999999964,0.0019999999999988916,1767966.1016607145,216.05663699007516
153,-0.09799999999999986,0.0019999999999988916,1768537.108275229,219.014258076058
154,-0.09799999999999986,0.0,1767354.153,218.0076467666786
155,-0.09799999999999986,-0.0019999999999988916,1769490.4611460667,216.88729098328804
156,-0.09600000000000009,-0.0019999999999988916,1767001.726198198,217.0405265302271
157,-0.09600000000000009,0.0,1768510.0375078297,216.34422108607177
158,-0.09600000000000009,0.0019999999999988916,1769684.6583611737,217.38721212993738
159,-0.0940000000000003,0.0019999999999988916,1768962.883263157,218.8280293814677
160,-0.0940000000000003,0.0,1768593.8072792785,217.05493153286594
161,-0.0940000000000003,-0.0019999999999988916,1768974.9900535706,216.089477368432
162,-0.09199999999999964,-0.0019999999999988916,1768412.5862191785,218.53839070714946
163,-0.09199999999999964,0.0,1767951.2204379227,217.28291663095635
164,-0.09199999999999964,0.0019999999999988916,1765738.526868778,217.41983915388693
165,-0.08999999999999986,0.0019999999999988916,1765443.7712126693,217.3472143947192
166,-0.08999999999999986,0.0,1765486.6364474888,218.3559649188018
167,-0.08999999999999986,-0.0019999999999988916,1767165.7381769908,215.01956620816236
168,-0.08800000000000008,-0.0019999999999988916,1763667.5628970254,218.54170127744575
169,-0.08800000000000008,0.0,1761644.2108018221,217.943913497244
170,-0.08800000000000008,0.0019999999999988916,1762862.5562805424,217.25967537883096
171,-0.0860000000000003,0.0019999999999988916,1759791.1793303755,214.90279043792196
172,-0.0860000000000003,0.0,1761240.3368235282,217.14528037055825
173,-0.0860000000000003,-0.0019999999999988916,1764578.2722791752,218.52922406854023
174,-0.08399999999999963,-0.0019999999999988916,1759987.1150786509,216.32849075319473
175,-0.08399999999999963,0.0,1756731.213267856,215.44445069301557
176,-0.08399999999999963,0.0019999999999988916,1755129.9926118706,217.81806864369605
177,-0.08199999999999985,0.0019999999999988916,1752182.9484545435,217.16435685076036
